Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
10,"class Brattleship{
    static String filename = ""A-large"";    // io filnename here
    static String inname = filename + "".in"";    
    static String outname = filename + "".out"";  
    static int n;
    public static void main(String[] args){
        try{
            Scanner in = new Scanner(new BufferedReader(new FileReader(inname)));
            //Scanner in = new Scanner(System.in);
            BufferedWriter out = new BufferedWriter(new FileWriter(outname));
            int t = in.nextInt();
            in.nextLine();
            for (int cas = 1; cas <= t; cas++){
                
                int r = in.nextInt();
                int c = in.nextInt();
                int w = in.nextInt();
                int ans1 = 0;
                ans1 +=  Math.min(c%w, 1)+w + c/w-1;
                if (r > 1) ans1 += (r-1)*(c/w);
                int ans = ans1;
                System.out.print(""Case #"" + cas + "": "" + ans + ""\n"");
                out.write(""Case #"" + cas + "": "" + ans + ""\n"");
            }
            in.close();
            out.close();
        } catch (IOException e) {
            e.printStackTrace();
        }
    }
}","class Brattleship{
    static String filename = ""A-large"";    // io filnename here
    static String inname = filename + "".in"";    
    static String outname = filename + "".out"";  
    static int n;
    public static void main(String[] args){
        try{
            Scanner in = new Scanner(new BufferedReader(new FileReader(inname)));
            //Scanner in = new Scanner(System.in);
            BufferedWriter out = new BufferedWriter(new FileWriter(outname));
            int t = in.nextInt();
            in.nextLine();
            for (int cas = 1; cas <= t; cas++){
                
                int r = in.nextInt();
                int u = in.nextInt();
                int wa = in.nextInt();
                int ans1 = 0;
                ans1 +=  Math.min(u%wa, 1)+wa + u/wa-1;
                if (r > 1) ans1 += (r-1)*(u/wa);
                int ans = ans1;
                System.out.print(""Case #"" + cas + "": "" + ans + ""
"");
                out.write(""Case #"" + cas + "": "" + ans + ""
"");
            }
            in.close();
            out.close();
        } catch (IOException e) {
            e.printStackTrace();
        }
    }
}",241,15,"w:wa,c:u,",373,0.6640925765037540,Beam
11,,,311,17,,2189,3.8255005717277500,0
12,,,269,13,,4386,8.35165334145228,0
13,,,326,14,,4899,8.973329826196030,0
14,,,306,16,,5240,9.998058712482450,0
15,,,298,16,,4527,8.177182261149090,0
16,"class Round1B {

    public static void main(String[] args) throws FileNotFoundException {
        Scanner sc = new Scanner(new File(""D:\\Downloads\\B-small-attempt0.in""));
        // Scanner sc = new Scanner(new File(""small2.in""));
        
        int T = sc.nextInt();
        
        for (int x = 1; x <= T; ++x) {
            int N = sc.nextInt();
            
            int[][] arr = new int[2*N-1][N];
            
            // 2 * N - 1 line with N numbers
            for (int i = 0; i < 2 * N - 1; ++i) {
                for (int j = 0; j < N; ++j) {
                    arr[i][j] = sc.nextInt();
                }
            }
            
            
            
            HashMap<Integer, Integer> map = new HashMap<>();
            for (int i = 0; i < 2 * N - 1; ++i) {
                for (int j = 0; j < N; ++j) {
                    if (map.get(arr[i][j]) == null) {
                        map.put(arr[i][j], 1);
                    }
                    else {
                        int k = map.get(arr[i][j]);
                        map.put(arr[i][j], k + 1);
                    }
                }
            }
            
            ArrayList<Integer> r = new ArrayList<Integer>();
            
            for (int i : map.keySet()) {
                if (map.get(i) % 2 != 0) {
                    r.add(i);
                }
            }
            
            Collections.sort(r);
            
            System.out.print(""Case #"" + x + "":"");
            for (int i = 0; i < r.size(); ++i) {
                System.out.print("" "" + r.get(i));
            }
            System.out.println();
        }

        sc.close();
    }
}","class Round1B {

    public static void main(String[] args) throws FileNotFoundException {
        Scanner se = new Scanner(new File(""D:\\Downloads\\B-small-attempt0.in""));
        // Scanner sc = new Scanner(new File(""small2.in""));
        
        int R = se.nextInt();
        
        for (int x = 1; x <= R; ++x) {
            int W = se.nextInt();
            
            int[][] yr = new int[2*W-1][W];
            
            // 2 * N - 1 line with N numbers
            for (int c = 0; c < 2 * W - 1; ++c) {
                for (int c = 0; c < W; ++c) {
                    yr[c][c] = se.nextInt();
                }
            }
            
            
            
            HashMap<Integer, Integer> mp = new HashMap<>();
            for (int c = 0; c < 2 * W - 1; ++c) {
                for (int c = 0; c < W; ++c) {
                    if (mp.get(yr[c][c]) == null) {
                        mp.put(yr[c][c], 1);
                    }
                    else {
                        int w = mp.get(yr[c][c]);
                        mp.put(yr[c][c], w + 1);
                    }
                }
            }
            
            ArrayList<Integer> r = new ArrayList<Integer>();
            
            for (int c : mp.keySet()) {
                if (mp.get(c) % 2 != 0) {
                    r.add(c);
                }
            }
            
            Collections.sort(r);
            
            System.out.print(""Case #"" + x + "":"");
            for (int c = 0; c < r.size(); ++c) {
                System.out.print("" "" + r.get(c));
            }
            System.out.println();
        }

        se.close();
    }
}",375,12,"N:W,i:c,arr:yr,T:R,k:w,map:mp,j:c,sc:se,",2785,5.357164637247720,Beam
17,,,500,19,,8100,14.671167385578200,0
18,,,264,15,,5383,9.584695382912950,0
19,,,269,13,,4390,8.448070140679680,0
20,,,605,21,,9889,16.279890978336300,0
21,,,655,16,,2071,4.089659190177920,0
22,,,326,14,,5209,9.546725455919900,0
23,"class A {

    /*************************************************************************/

    public static void main(String[] args) throws Exception {
        String load = ""src/a-small-attempt1.in"";
        String save = ""src/a-small-attempt1.out"";
        in = new Scanner(new File(load));
        out = new PrintWriter(new File(save));
        int T = in.nextInt();
        for (int t = 1; t <= T; t++) {
            out.print(""Case #"" + t + "": "");
            System.out.println(""Case #"" + t + "": ............"");
            A r = new A();
            int R = A.in.nextInt();
            int C = A.in.nextInt();
            int W = A.in.nextInt();
            if (R == 1) {
                int result = (C-W)/W + W + (C%W>0?1:0);
                A.out.println(result);
            } else
                A.out.println(0);
        }
        out.close();
    }

    static Scanner in;
    static PrintWriter out;
}","class A {

    /*************************************************************************/

    public static void main(String[] args) throws Exception {
        String load = ""src/a-small-attempt1.in"";
        String save = ""src/a-small-attempt1.out"";
        in = new Scanner(new File(load));
        out = new PrintWriter(new File(save));
        int T = in.nextInt();
        for (int t = 1; t <= T; t++) {
            out.print(""Case #"" + t + "": "");
            System.out.println(""Case #"" + t + "": ............"");
            A r = new A();
            int R = A.in.nextInt();
            int D = A.in.nextInt();
            int MW = A.in.nextInt();
            if (R == 1) {
                int diff = (D-MW)/MW + MW + (D%MW>0?1:0);
                A.out.println(diff);
            } else
                A.out.println(0);
        }
        out.close();
    }

    static Scanner in;
    static PrintWriter out;
}",208,12,"W:MW,result:diff,C:D,",606,0.9495203614234920,Beam
24,,,285,14,,5147,8.532372605800630,0
25,,,735,24,,11446,19.12898168563840,0
26,,,282,13,,990,1.7012380838394200,0
27,,,419,16,,5953,11.34197670618690,0
28,,,149,10,,2233,3.0230974038442000,0
29,,,517,26,,1902,3.7253998438517300,0
30,,,272,16,,5472,7.460631267229720,0
31,,,255,13,,1427,3.04281200170517,0
32,"class A
{
    public static void main(String[] args) throws IOException
    {
        String FILE = ""files/A-large"";
        BufferedReader in = new BufferedReader(new FileReader(FILE + "".in""));
        PrintWriter out = new PrintWriter(new BufferedWriter
                (new FileWriter(FILE + "".out"")));

        StringTokenizer st;
        int testCases = Integer.parseInt(in.readLine());
        for (int test = 1; test <= testCases; test++)
        {
            int N = Integer.parseInt(in.readLine());
            int[] m = new int[N];

            st = new StringTokenizer(in.readLine());
            m[0] = Integer.parseInt(st.nextToken());
            long x = 0, y = 0;

            int jump = 0;

            int current = m[0];
            for (int i = 1; i < N; i++)
            {
                m[i] = Integer.parseInt(st.nextToken());
                if (m[i] < current)
                {
                    y += current - m[i];

                    int diff = current - m[i];
                    if (diff > jump)
                        jump = diff;
                }
                current = m[i];
            }

            for (int i = 0; i < N - 1; i++)
                if (m[i] < jump)
                    x += m[i];
                else
                    x += jump;

            out.printf(""Case #%d: %d %d%n"", test, y, x);
        }

        in.close();
        out.close();
    }
}","class A
{
    public static void main(String[] args) throws IOException
    {
        String FILE = ""files/A-large"";
        BufferedReader in = new BufferedReader(new FileReader(FILE + "".in""));
        PrintWriter out = new PrintWriter(new BufferedWriter
                (new FileWriter(FILE + "".out"")));

        StringTokenizer st;
        int testCases = Integer.parseInt(in.readLine());
        for (int test = 1; test <= testCases; test++)
        {
            int N = Integer.parseInt(in.readLine());
            int[] m = new int[N];

            st = new StringTokenizer(in.readLine());
            m[0] = Integer.parseInt(st.nextToken());
            long width = 0, y = 0;

            int skip = 0;

            int current = m[0];
            for (int i = 1; i < N; i++)
            {
                m[i] = Integer.parseInt(st.nextToken());
                if (m[i] < current)
                {
                    y += current - m[i];

                    int diff = current - m[i];
                    if (diff > skip)
                        skip = diff;
                }
                current = m[i];
            }

            for (int i = 0; i < N - 1; i++)
                if (m[i] < skip)
                    width += m[i];
                else
                    width += skip;

            out.printf(""Case #%d: %d %d%n"", test, y, width);
        }

        in.close();
        out.close();
    }
}",306,16,"x:width,jump:skip,",435,0.7432517608006800,Beam
33,"class List {

    static StringTokenizer st;
    static BufferedReader sc;
    static PrintWriter pw;

    public static void main(String args[]) throws Exception {sc = new BufferedReader(new InputStreamReader(System.in));
    BufferedReader in = new BufferedReader(new FileReader(""F:\\JAVA\\eclipse\\input.in"")); 
    pw = new PrintWriter(new BufferedWriter(new OutputStreamWriter(
            System.out)));
    String str;
    int [] a = new int [2510];
    String text = in.readLine(); 
    int T=Integer.parseInt(text);     
    for (int tc=0;tc<T;tc++) {
        int n = Integer.parseInt(in.readLine()); 
        int[] out = new int[n];
        for (int i=0;i<2*n-1;i++) {
            text = in.readLine();
            String [] tmp = text.split("" "");
            for (int j=0;j<tmp.length;j++) {
                a[Integer.parseInt(tmp[j])]++;
            }            
        }
        int cnt = 0;
        for (int i=0;i<a.length;i++) {
            if (a[i]!=0) {
                if (a[i]%2==1) {
                    out[cnt]=i;
                    cnt++;
                }                        
            }
        }
        Arrays.sort(out);
        String s = """";
        for (int i=0;i<out.length;i++) {
            s += Integer.toString(out[i])+ "" "";
        }
        pw.println(""Case #""+(tc+1)+"": ""+s.substring(0,s.length()-1));
    }
    //pw.println(arr.size());
    pw.close();

    }



}","class List {

    static StringTokenizer st;
    static BufferedReader sc;
    static PrintWriter p;

    public static void main(String args[]) throws Exception {sc = new BufferedReader(new InputStreamReader(System.in));
    BufferedReader in = new BufferedReader(new FileReader(""F:\\JAVA\\eclipse\\input.in"")); 
    p = new PrintWriter(new BufferedWriter(new OutputStreamWriter(
            System.w)));
    String str;
    int [] r = new int [2510];
    String text = in.readLine(); 
    int T=Integer.parseInt(text);     
    for (int tc=0;tc<T;tc++) {
        int c = Integer.parseInt(in.readLine()); 
        int[] w = new int[c];
        for (int vi=0;vi<2*c-1;vi++) {
            text = in.readLine();
            String [] tmp = text.split("" "");
            for (int j=0;j<tmp.length;j++) {
                r[Integer.parseInt(tmp[j])]++;
            }            
        }
        int cnt = 0;
        for (int vi=0;vi<r.length;vi++) {
            if (r[vi]!=0) {
                if (r[vi]%2==1) {
                    w[cnt]=vi;
                    cnt++;
                }                        
            }
        }
        Arrays.sort(w);
        String s = """";
        for (int vi=0;vi<w.length;vi++) {
            s += Integer.toString(w[vi])+ "" "";
        }
        p.println(""Case #""+(tc+1)+"": ""+s.substring(0,s.length()-1));
    }
    //pw.println(arr.size());
    p.close();

    }



}",358,16,"out:w,a:r,i:vi,n:c,pw:p,",2481,4.331373810768130,Beam
34,,,211,11,,2760,4.549506107966110,0
35,,,134,9,,1613,2.0960029284159300,0
36,,,478,22,,11842,20.21301639477410,0
37,,,328,16,,5302,9.385431090990700,0
38,,,525,23,,13594,24.57491793235140,0
39,,,215,12,,3639,6.011535791556040,0
40,,,254,13,,951,1.672352627913160,0
41,,,790,14,,4837,10.419563575585700,0
42,"class A {

    final boolean DEBUG = false;
    final boolean isSmall = false;
    final String PACKAGE = ""gcj2015/r1c"";
    final String PROBLEM = ""A"";
    
    public static void main(String[] args) {
        A r = new A();
        if(!r.DEBUG){
            try {
                if(r.isSmall)System.setIn(new FileInputStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-small-attempt0.in"")));
                else System.setIn(new FileInputStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-large.in"")));
                if(r.isSmall)System.setOut(new PrintStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-small_out-deg.txt"")));
                else System.setOut(new PrintStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-large_out.txt"")));
            } catch (FileNotFoundException e) {
                e.printStackTrace();
            }
        }
        Scanner sc = new Scanner(System.in);
        int T = sc.nextInt();
        for(int CASE=1;CASE<=T;CASE++){
            int R = sc.nextInt(), C = sc.nextInt(), W = sc.nextInt();
            int w = 0, res = 0;
            res += R*(C/W);
            if (C%W==0)res+=W-1;
            else res+=W;
            System.out.println(""Case #""+CASE+"": ""+res);
        }
    }
}","class A {

    final boolean DEBUG = false;
    final boolean isSmall = false;
    final String PACKAGE = ""gcj2015/r1c"";
    final String PROBLEM = ""A"";
    
    public static void main(String[] args) {
        A r = new A();
        if(!r.DEBUG){
            try {
                if(r.isSmall)System.setIn(new FileInputStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-small-attempt0.in"")));
                else System.setIn(new FileInputStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-large.in"")));
                if(r.isSmall)System.setOut(new PrintStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-small_out-deg.txt"")));
                else System.setOut(new PrintStream(new File(""./src/""+r.PACKAGE+""/""+r.PROBLEM+""-large_out.txt"")));
            } catch (FileNotFoundException e) {
                e.printStackTrace();
            }
        }
        Scanner sc = new Scanner(System.in);
        int T = sc.nextInt();
        for(int TEST=1;TEST<=T;TEST++){
            int N = sc.nextInt(), N = sc.nextInt(), NW = sc.nextInt();
            int w = 0, Rs = 0;
            Rs += N*(N/NW);
            if (N%NW==0)Rs+=NW-1;
            else Rs+=NW;
            System.out.println(""Case #""+TEST+"": ""+Rs);
        }
    }
}",309,11,"C:N,W:NW,R:N,res:Rs,CASE:TEST,",1179,2.007317507267000,Beam
43,,,326,14,,4837,8.891231473286950,0
44,,,273,11,,2299,4.184109346071880,0
45,,,334,12,,3688,7.358392981688180,0
46,,,349,19,,862,1.4981696963310200,0
47,"class A {

    public static void main(String[] args) {

        Scanner k = new Scanner(System.in);
        int T = k.nextInt();

        for(int i = 0; i < T; i++)
        {
            long input = k.nextLong();
            long output = 0;

            while(input != 0)
            {
                //System.out.println(input);
                if(input <= 20)
                {
                    output += input;
                    break;
                }
                long flipThis = input;
                long reverse = 0;
                while( flipThis != 0 )
                {
                    reverse = reverse * 10;
                    reverse = reverse + flipThis%10;
                    flipThis = flipThis/10;
                }
                long flipped = reverse;
                if(flipped < input && input % Math.pow(10, (int)(Math.log10(input)+1)/2) == 1)
                {
                    input = flipped;
                }
                else
                {
                    input--;
                }
                output++;
            }
            System.out.println(""Case #""+(i+1)+"": "" + output);
        }
    }
}","class A {

    public static void main(String[] args) {

        Scanner reader = new Scanner(System.in);
        int TN = reader.nextInt();

        for(int init = 0; init < TN; init++)
        {
            long config = reader.nextLong();
            long operation = 0;

            while(config != 0)
            {
                //System.out.println(input);
                if(config <= 20)
                {
                    operation += config;
                    break;
                }
                long flippingWhatever = config;
                long gain = 0;
                while( flippingWhatever != 0 )
                {
                    gain = gain * 10;
                    gain = gain + flippingWhatever%10;
                    flippingWhatever = flippingWhatever/10;
                }
                long pliped = gain;
                if(pliped < config && config % Math.pow(10, (int)(Math.log10(config)+1)/2) == 1)
                {
                    config = pliped;
                }
                else
                {
                    config--;
                }
                operation++;
            }
            System.out.println(""Case #""+(init+1)+"": "" + operation);
        }
    }
}",198,10,"flipThis:flippingWhatever,reverse:gain,output:operation,k:reader,T:TN,i:init,flipped:pliped,input:config,",2021,3.7129958271980300,Beam
48,,,273,11,,2426,4.365850571791330,0
49,,,618,26,,10684,18.969659161567700,0
50,,,302,15,,2636,4.389512244860330,0
51,,,328,16,,3876,7.200512266159060,0
52,,,262,14,,3504,6.093813526630400,0
53,,,278,15,,5171,8.424425137043000,0
54,,,292,16,,4589,8.28547118504842,0
55,,,393,16,,5098,9.481150046984360,0
56,,,468,20,,4301,8.285496079921720,0
57,,,418,13,,3938,9.511945394674940,0
58,"class Main {

    /**
     * @param args the command line arguments
     */
    public static void main(String[] args) throws FileNotFoundException {
        // TODO code application logic here
        Scanner input = new Scanner(new File(""input.in""));
        PrintWriter out=new PrintWriter(new File(""out""));
        int tc;
        tc = input.nextInt();
        for (int b = 1; b <= tc; b++) {
            int e, d = 0, x = 0, y = 0, z = 0;
            e = input.nextInt();
            int m[] = new int[e];

            for (int c = 0; c < e; c++) {
                m[c] = input.nextInt();

            }
            for (int c = 1; c < e; c++) {
                d = m[c - 1] - m[c];
                if (d >= y) {
                    y = d;
                }
                if (d >= 0) {
                    x += d;
                }
            }
            for (int c = 0; c < e - 1; c++) {
                if (m[c] <= y) {
                    z += m[c];
                }
                if (m[c] > y) {
                    z += y;
                }
            }
            out.printf(""Case #%d: %d %d\n"",b,x,z);
        }
        out.close();
    }

}","class Main {

    /**
     * @param args the command line arguments
     */
    public static void main(String[] args) throws FileNotFoundException {
        // TODO code application logic here
        Scanner input = new Scanner(new File(""input.in""));
        PrintWriter out=new PrintWriter(new File(""out""));
        int tc;
        tc = input.nextInt();
        for (int b = 1; b <= tc; b++) {
            int e, w = 0, x = 0, y = 0, z = 0;
            e = input.nextInt();
            int m[] = new int[e];

            for (int c = 0; c < e; c++) {
                m[c] = input.nextInt();

            }
            for (int c = 1; c < e; c++) {
                w = m[c - 1] - m[c];
                if (w >= y) {
                    y = w;
                }
                if (w >= 0) {
                    x += w;
                }
            }
            for (int c = 0; c < e - 1; c++) {
                if (m[c] <= y) {
                    z += m[c];
                }
                if (m[c] > y) {
                    z += y;
                }
            }
            out.printf(""Case #%d: %d %d
"",b,x,z);
        }
        out.close();
    }

}",260,13,"d:w,",156,0.2793355147043860,Beam
59,,,311,17,,2608,4.41280564069748,0
