Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
10,"class Brattleship{
    static String filename = ""A-large"";    // io filnename here
    static String inname = filename + "".in"";    
    static String outname = filename + "".out"";  
    static int n;
    public static void main(String[] args){
        try{
            Scanner in = new Scanner(new BufferedReader(new FileReader(inname)));
            //Scanner in = new Scanner(System.in);
            BufferedWriter out = new BufferedWriter(new FileWriter(outname));
            int t = in.nextInt();
            in.nextLine();
            for (int cas = 1; cas <= t; cas++){
                
                int r = in.nextInt();
                int c = in.nextInt();
                int w = in.nextInt();
                int ans1 = 0;
                ans1 +=  Math.min(c%w, 1)+w + c/w-1;
                if (r > 1) ans1 += (r-1)*(c/w);
                int ans = ans1;
                System.out.print(""Case #"" + cas + "": "" + ans + ""\n"");
                out.write(""Case #"" + cas + "": "" + ans + ""\n"");
            }
            in.close();
            out.close();
        } catch (IOException e) {
            e.printStackTrace();
        }
    }
}","class Brattleship{
    static String doi = ""A-large"";    // io filnename here
    static String infilename = doi + "".in"";    
    static String outname = doi + "".out"";  
    static int n;
    public static void main(String[] args){
        try{
            Scanner min = new Scanner(new BufferedReader(new FileReader(infilename)));
            //Scanner in = new Scanner(System.in);
            BufferedWriter file = new BufferedWriter(new FileWriter(outname));
            int wt = min.nextInt();
            min.nextLine();
            for (int race = 1; race <= wt; race++){
                
                int ar = min.nextInt();
                int v = min.nextInt();
                int end = min.nextInt();
                int ans1 = 0;
                ans1 +=  Math.min(v%end, 1)+end + v/end-1;
                if (ar > 1) ans1 += (ar-1)*(v/end);
                int ans = ans1;
                System.file.print(""Case #"" + race + "": "" + ans + ""
"");
                file.write(""Case #"" + race + "": "" + ans + ""
"");
            }
            min.close();
            file.close();
        } catch (IOException e) {
            e.printStackTrace();
        }
    }
}",241,14,"c:v,filename:doi,inname:infilename,outname:outname,n:n,in:min,out:file,t:wt,cas:race,r:ar,w:end,",361,0.2931153059005737,Greedy
11,,,311,15,,5079,4.1867873231569925,0
12,,,269,12,,4172,3.516078531742096,0
13,,,326,12,,3801,3.4217761238416036,0
14,"class A
{
    public static void main(String[] args) throws IOException
    {
        String FILE = ""files/A-large"";
        BufferedReader in = new BufferedReader(new FileReader(FILE + "".in""));
        PrintWriter out = new PrintWriter(new BufferedWriter
                (new FileWriter(FILE + "".out"")));

        StringTokenizer st;
        int testCases = Integer.parseInt(in.readLine());
        for (int test = 1; test <= testCases; test++)
        {
            int N = Integer.parseInt(in.readLine());
            int[] m = new int[N];

            st = new StringTokenizer(in.readLine());
            m[0] = Integer.parseInt(st.nextToken());
            long x = 0, y = 0;

            int jump = 0;

            int current = m[0];
            for (int i = 1; i < N; i++)
            {
                m[i] = Integer.parseInt(st.nextToken());
                if (m[i] < current)
                {
                    y += current - m[i];

                    int diff = current - m[i];
                    if (diff > jump)
                        jump = diff;
                }
                current = m[i];
            }

            for (int i = 0; i < N - 1; i++)
                if (m[i] < jump)
                    x += m[i];
                else
                    x += jump;

            out.printf(""Case #%d: %d %d%n"", test, y, x);
        }

        in.close();
        out.close();
    }
}","class A
{
    public static void main(String[] args) throws IOException
    {
        String File = ""files/A-large"";
        BufferedReader input = new BufferedReader(new FileReader(File + "".in""));
        PrintWriter gen = new PrintWriter(new BufferedWriter
                (new FileWriter(File + "".out"")));

        StringTokenizer const;
        int testestDescastsInteger.parseInt(input.readLine());
        for (int tesbatch1; tesbatch testDescasts; batch++)
        {
            int N =OInteger.parseInt(input.readLine());
            int[] media = new int[O];

            st constnew StringTokenizer(input.readLine());
            m[0media = Integer.parseInt(const.nextToken());
            long xx = 0, yi = 0;

            int adj = 0;

            int currsequenceedia[0];
            for (int o = 1; o < O; o++)
            {
                m[imedia o Integer.parseInt(const.nextToken());
                if (media[io < sequence)
                {
                    y +=yicurrsequenceedia[o];

                    int diff cmprrsequenceedia[o];
                    if cmpf > adj)
                        adj = cmp;
                }
                currsequenceedia[o];
            }

            for (int o = 0; o < O - 1; o++)
                if (mediaoi] < adj)
                    x +=xxmedia[o];
                else
                    xx += adj;

            gen.printf(""Case #%d: %d %d%n"", batch, yyi xx);
        }

        input.close();
        gen.close();
    }
}",306,14,"FILE:File,in:input,out:gen,st:const,testCases:testDescasts,test:batch,N:O,m:media,x:xx,y:yi,jump:adj,current:sequence,i:o,diff:cmp,",4408,3.64392884572347,GA
15,,,298,12,,4315,3.7375016371409098,0
16,,,375,10,,3562,3.1426524917284646,0
17,,,500,17,,6074,5.156837379932403,0
18,,,264,13,,4532,3.934464752674103,0
19,"class A {

    public static void main(String[] args) throws FileNotFoundException {
        
        Scanner in = new Scanner(new File(""c:\\codejam2015\\a\\small.in""));
        PrintWriter out = new PrintWriter(new File(
                ""c:\\codejam2015\\a\\small.out""));
        int numTests = in.nextInt();
        for (int i = 1; i <= numTests; i++) {
            long start = System.currentTimeMillis();
                    
                    int r = in.nextInt();
                    int c = in.nextInt();
                    int w = in.nextInt();
                    
                    
                    System.out.println(""solving = "" + r + "", "" + c + "", "" + w);
                    solved = new boolean[c];
                    Arrays.fill(solved, false);
                    
            //        int maxStart = 0;
            //        int maxEnd = c -1;
            //        int max = c;
                    
                    Queue<int[]> q = new LinkedList<int[]>();
            //        
                    q.offer(new int[]{0, c-1});
            //        
                    int numHits = 0;
                    
                    int max = c;
                    
                    while(max > w) {
                        numHits ++;
                        max = max - w;
                    }
                    
                    numHits = numHits * r;
                    if(max == w) {
                        numHits = numHits + (r -1);
                    }
                    numHits = numHits + w;
                    
            //        while(!q.isEmpty()) {
            //            numHits++;
            //            
            //            int[] maxMarkers = q.poll();
            //            int maxStart = maxMarkers[0];
            //            int maxEnd = maxMarkers[1];
            //            int marked = (maxStart + maxEnd) / 2;
            //            solved[marked] = true;
            //            if((maxEnd - marked) >= w) {
            //                q.offer(new int[]{marked + 1, maxEnd});
            //            }
            //            if((marked - maxStart) >= w) {
            //                q.offer(new int[]{maxStart, marked - 1});
            //            }
            //            if(q.isEmpty()) {
            //                int max = (maxEnd - maxStart) + 1;
            //                if(max > w) {
            //                    numHits += w;
            //                } else {
            //                    numHits += (w -1);
            //                }
            //            }
            //        }
                    
            //        
            //        if(w == 1) {
            //            numHits = c;
            //        } else {
            //        while(max >= w) {
            //            int marked = (maxStart + maxEnd) / 2;
            //            System.out.println(""marking "" + marked);
            //            solved[marked] = true;
            //            numHits++;
            //            
            //            int[] newMax = findMax();
            //            System.out.println(""max "" + Arrays.toString(newMax));
            //            if(newMax[1] > w) {
            //                max = newMax[1];
            //                maxStart = newMax[0];
            //                maxEnd = newMax[1] -1;
            //            } else {
            //                if(max > w) {
            //                    numHits += w;
            //                } else {
            //                    numHits += (w - 1);
            //                }
            //                break;
            //            }
            //        }
            //        }
                    System.out.println(""numHits "" + numHits);
            
                    out.println(""Case #"" + i + "": "" + numHits);
        }

        out.close();
    }

    static boolean[] solved;


}","class A {

    public static void main(String[] args) throws FileNotFoundException {
        
        Scanner it = new Scanner(new File(""c:\\codejam2015\\a\\small.in""));
        PrintWriter p = new PrintWriter(new File(
                ""c:\\codejam2015\\a\\small.out""));
        int  numTickets = it.nextInt();
        for (int i =i1; i <i  numTickets; i++) {
            long time = System.currentTimeMillis();
                    
                    int rh = it.nextInt();
                    int n = it.nextInt();
                    int we = it.nextInt();
                    
                    
                    System.p.println(""solving = "" + rh + "", "" + n + "", "" + we);
                    solving = new boolean[n];
                    Arrays.fill(solving, false);
                    
            //        int maxStart = 0;
            //        int maxEnd = c -1;
            //        int max = c;
                    
                    Queue<int[]> k = new LinkedList<int[]>();
            //        
                    k.offer(new int[]{0, n-1});
            //        
                    int numLited = 0;
                    
                    int rank = n;
                    
                    while(mrank> we) {
                        numLited ++;
                        mrank= mrank- we;
                    }
                    
                    nnumLited= nnumLited* rh;
                    if(mrank== we) {
                        nnumLited= nnumLited+ (rh -1);
                    }
                    nnumLited= nnumLited+ we;
                    
            //        while(!q.isEmpty()) {
            //            numHits++;
            //            
            //            int[] maxMarkers = q.poll();
            //            int maxStart = maxMarkers[0];
            //            int maxEnd = maxMarkers[1];
            //            int marked = (maxStart + maxEnd) / 2;
            //            solved[marked] = true;
            //            if((maxEnd - marked) >= w) {
            //                q.offer(new int[]{marked + 1, maxEnd});
            //            }
            //            if((marked - maxStart) >= w) {
            //                q.offer(new int[]{maxStart, marked - 1});
            //            }
            //            if(q.isEmpty()) {
            //                int max = (maxEnd - maxStart) + 1;
            //                if(max > w) {
            //                    numHits += w;
            //                } else {
            //                    numHits += (w -1);
            //                }
            //            }
            //        }
                    
            //        
            //        if(w == 1) {
            //            numHits = c;
            //        } else {
            //        while(max >= w) {
            //            int marked = (maxStart + maxEnd) / 2;
            //            System.out.println(""marking "" + marked);
            //            solved[marked] = true;
            //            numHits++;
            //            
            //            int[] newMax = findMax();
            //            System.out.println(""max "" + Arrays.toString(newMax));
            //            if(newMax[1] > w) {
            //                max = newMax[1];
            //                maxStart = newMax[0];
            //                maxEnd = newMax[1] -1;
            //            } else {
            //                if(max > w) {
            //                    numHits += w;
            //                } else {
            //                    numHits += (w - 1);
            //                }
            //                break;
            //            }
            //        }
            //        }
                    System.p.println(""numHits "" + numLited);
            
                    p.println(""Case #"" + i + "": "" + numLited);
        }

        p.close();
    }

    static boolean[] solving;


}",269,12,"in:it,out:p,numTests: numTickets,i:i,start:time,r:rh,c:n,w:we,solved:solving,q:k,numHits:numLited,max:rank,",832,0.6721633394559224,GA
20,,,605,18,,6333,5.61770947376887,0
21,,,655,11,,3928,3.5959360599517822,0
22,,,326,12,,4088,3.520943733056386,0
23,"class A {

    /*************************************************************************/

    public static void main(String[] args) throws Exception {
        String load = ""src/a-small-attempt1.in"";
        String save = ""src/a-small-attempt1.out"";
        in = new Scanner(new File(load));
        out = new PrintWriter(new File(save));
        int T = in.nextInt();
        for (int t = 1; t <= T; t++) {
            out.print(""Case #"" + t + "": "");
            System.out.println(""Case #"" + t + "": ............"");
            A r = new A();
            int R = A.in.nextInt();
            int C = A.in.nextInt();
            int W = A.in.nextInt();
            if (R == 1) {
                int result = (C-W)/W + W + (C%W>0?1:0);
                A.out.println(result);
            } else
                A.out.println(0);
        }
        out.close();
    }

    static Scanner in;
    static PrintWriter out;
}","class A {

    /*************************************************************************/

    public static void main(String[] args) throws Exception {
        String load = ""src/a-small-attempt1.in"";
        String save = ""src/a-small-attempt1.out"";
        file = new Scanner(new File(load));
        file = new PrintWriter(new File(save));
        int T = file.nextInt();
        for (int ct = 1; ct <= T; ct++) {
            file.print(""Case #"" + ct + "": "");
            System.file.println(""Case #"" + ct + "": ............"");
            A r = new A();
            int R = A.file.nextInt();
            int F = A.file.nextInt();
            int MW = A.file.nextInt();
            if (R == 1) {
                int winner = (F-MW)/MW + MW + (F%MW>0?1:0);
                A.file.println(winner);
            } else
                A.file.println(0);
        }
        file.close();
    }

    static Scanner file;
    static PrintWriter file;
}",208,11,"out:file,in:file,result:winner,load:load,save:save,T:T,t:ct,r:r,R:R,C:F,W:MW,",361,0.29838785727818806,Greedy
24,,,285,12,,3805,3.138041619459788,0
25,,,735,20,,7081,6.489129602909088,0
