Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
234,,,81,2,,698,6.589880136648810,0
235,"public void init(String prefix,java.net.URL url){
  try {
    java.io.InputStream in=url.openStream();
    Properties props=new Properties();
    props.load(in);
    init(getLayers(prefix,props));
  }
 catch (  java.net.MalformedURLException murle) {
    logger.warning(""LayerHandler.init(URL): "" + url + "" is not a valid URL"");
  }
catch (  java.io.IOException e) {
    logger.warning(""LayerHandler.init(URL): Caught an IOException"");
  }
}
","public void use(String resource,java.net.URL rl){
  try {
    java.io.InputStreamdocn=rl.openStream();
    Properties profps=new Properties();
    pprofpsload(doc);
    use(getLayers(resource,profps));
  }
 catch (  java.net.MalformedURLException murle) {
    logger.warning(""LayerHandler.init(URL): "" + rl + "" is not a valid URL"");
  }
catch (  java.io.IOException e) {
    logger.warning(""LayerHandler.init(URL): Caught an IOException"");
  }
}
",97,5,"init:use,prefix:resource,url:rl,in:doc,props:profps,",861,10.34,ALERT
236,"private void growSpine(){
  spine=new int[(spine.length << 1) + 1];
  threshold=(int)(spine.length * loadFactor);
  Arrays.fill(spine,-1);
  for (int i=0; i < size; i++) {
    insert(objs[i],i);
  }
}","private void growSpine(){
  splines=new int[(splines.length << 1) + 1];
  threshold=(int)(splines.length * loadFactor);
  Arrays.fill(splines,-1);
  for (int xi=0; xi < size; xi++) {
    insert(objs[xi],xi);
  }
}",72,4,"i:xi,spine:splines,",73,0.78,ALERT
237,"public Tasker addTask(Task task){
  tasks.add(task);
  lastAddedTask=task;
  return this;
}
","public Tasker addtask(Task job){
  tasks.add(job);
  lastAddedAttempt=job;
  return this;
}
",23,3,"task:job,lastAddedTask:lastAddedAttempt,addTask:addtask,",73,0.74,ALERT
238,,,55,8,,2776,34.86288512150450,0
239,,,106,18,,6187,71.61288522084550,0
240,"private void pathStyleHelper(String style,String offset){
  if (style == null) {
    return;
  }
  if (style.equals(""none"")) {
    strokePaint.setPathEffect(null);
    return;
  }
  StringTokenizer st=new StringTokenizer(style,"" ,"");
  int count=st.countTokens();
  float[] intervals=new float[(count & 1) == 1 ? count * 2 : count];
  float max=0;
  float current=1f;
  int i=0;
  while (st.hasMoreTokens()) {
    intervals[i++]=current=toFloat(st.nextToken(),current);
    max+=current;
  }
  for (int start=0; i < intervals.length; i++, start++) {
    max+=intervals[i]=intervals[start];
  }
  float off=0f;
  if (offset != null) {
    try {
      off=Float.parseFloat(offset) % max;
    }
 catch (    NumberFormatException e) {
    }
  }
  strokePaint.setPathEffect(new DashPathEffect(intervals,off));
}","private void pathThemeCompat(String show,String base){
  if (show == null) {
    return;
  }
  if (show.equals(""none"")) {
    strokePaint.setPathEffect(null);
    return;
  }
  StringTokenizer st=new StringTokenizer(show,"" ,"");
  int count=st.countTokens();
  float[] intervals=new float[(count & 1) == 1 ? count * 2 : count];
  float max=0;
  float current=1f;
  int i=0;
  while (st.hasMoreTokens()) {
    intervals[i++]=current=toFloat(st.nextToken(),current);
    max+=current;
  }
  for (int start=0; i < intervals.length; i++, start++) {
    max+=intervals[i]=intervals[start];
  }
  float off=0f;
  if (base != null) {
    try {
      off=Float.parseFloat(base) % max;
    }
 catch (    NumberFormatException e) {
    }
  }
  strokePaint.setPathEffect(new DashPathEffect(intervals,off));
}",213,11,"style:show,offset:base,pathStyleHelper:pathThemeCompat,",126,1.51,ALERT
241,"public static Format generateFormat(String codec){
  return (Format)SUPPORTED_CODECS.get(codec.toLowerCase());
}
","public static Format GenerateFile(String codec){
  return (Format)SUPPORTED_CODECS.get(codec.toLowerCase());
}
",25,2,"generateFormat:GenerateFile,",28,0.31,ALERT
242,"public double calculateExcitatoryRatio(){
  excitatoryRatio=exSynapseSet.size() / (double)size();
  if (Double.isNaN(excitatoryRatio)) {
    return 0;
  }
  return excitatoryRatio;
}","public double calculateExcitatoryratios(){
  excitatoryRatio=exSynapseSet.size() / (double)size();
  if (Double.isNaN(excitatoryRatio)) {
    return 0;
  }
  return excitatoryRatio;
}",39,2,"calculateExcitatoryRatio:calculateExcitatoryratios,",29,0.41,ALERT
243,"public void track(File file,Object marker,FileDeleteStrategy deleteStrategy){
  if (file == null) {
    throw new NullPointerException(""The file must not be null"");
  }
  addTracker(file.getPath(),marker,deleteStrategy);
}
","public void tracking(File layer,Object Markester,FileDeleteStrategy deleteStrategy){
  if (layer == null) {
    throw new NullPointerException(""The file must not be null"");
  }
  addTracker(layer.getPath(),Markester,deleteStrategy);
}
",43,4,"file:layer,marker:Markester,track:tracking,",90,0.86,ALERT
244,"public synchronized void reloadConfiguration(){
  properties=null;
  finalParameters.clear();
}
","public synchronized void restloadProperty(){
  properties=null;
  finalParameters.clear();
}
",18,2,"reloadConfiguration:restloadProperty,",54,0.5,ALERT
245,"protected void arraycopy(byte[] buf,int pos,int length){
  mMessage.write(buf,pos,length);
  mPosition=mPosition + length;
}
","protected void arraycopy(byte[] buf,int pos,int loc){
  mMessage.write(buf,pos,loc);
  mPosition=mPosition + loc;
}
",34,5,"length:loc,",42,0.43,ALERT
246,,,154,6,,2104,24.711628103256200,0
247,,,25,1,,438,3.824935495853420,0
248,"public static String[] parseTitle(String title){
  String v[]={"""",""""};
  if (title == null)   return v;
  Pattern p=Pattern.compile(""(.*)\\\\s+\\\\(?([0-9]{4})\\\\)?"",Pattern.CASE_INSENSITIVE);
  Matcher m=p.matcher(title);
  if (m.find()) {
    v[0]=m.group(1);
    v[1]=m.group(2);
  }
 else {
    v[0]=title;
  }
  return v;
}","public static String[] processHeader(String str){
  String string[]={"""",""""};
  if (str == null)   return string;
  Pattern proc=Pattern.compile(""(.*)\\\\s+\\\\(?([0-9]{4})\\\\)?"",Pattern.CASE_INSENSITIVE);
  Matcher pmoc=p.matcher(str);
  if (m.find()) {
    string[0]=m.group(1);
    string[1]=m.group(2);
  }
 else {
  string v[0]=str;
  }
  return string;
}",103,5,"parseTitle:processHeader,title:str,v:string,p:proc,",315,3.78,ALERT
249,"private Element createIDPEntityDescriptor(boolean exportPrivateData) throws Exception {
  Element entEle=doc.createElementNS(null,SAMLNames.ENTDESCRIPTOR);
  String id=idmClient.getEntityID(tenantName);
  String alias=idmClient.getLocalIDPAlias(tenantName);
  if (id == null) {
    id=tenantName;
  }
  entEle.setAttribute(SAMLNames.ENTID,id);
  Element idpSSO=createIDPSSODescriptor(exportPrivateData);
  entEle.appendChild(idpSSO);
  if (exportPrivateData) {
    if (alias == null || alias.isEmpty()) {
      alias=id;
    }
    Element orgEle=createOrganization(tenantName,tenantName,alias,SAMLNames.ENGLISH);
    entEle.appendChild(orgEle);
  }
  return entEle;
}
","private Element createIDPEntityDescriptor(boolean exportPrivatedata) throws Exception {
  Element ottele=doc.createElementNS(null,SAMLNames.ENTDESCRIPTOR);
  String aid=idmClient.getEntityID(tenantName);
  String alias=idmClient.getLocalIDPAlias(tenantName);
  if (aid == null) {
    aid=tenantName;
  }
  ottele.setAttribute(SAMLNames.ENTID,aid);
  Element idpSSO=createIDPSSODescriptor(exportPrivatedata);
  ottele.appendChild(idpSSO);
  if (exportPrivatedata) {
    if (alias == null || alias.isEmpty()) {
      alias=aid;
    }
    Element orgEle=createOrganization(tenantName,tenantName,alias,SAMLNames.ENGLISH);
    ottele.appendChild(orgEle);
  }
  return ottele;
}
",133,7,"exportPrivateData:exportPrivatedata,id:aid,entEle:ottele,",145,1.6,ALERT
250,"public Iterable<ServiceDescriptor> listServices(){
  ArrayList<ServiceDescriptor> serviceDescriptors=new ArrayList<ServiceDescriptor>();
  for (  FileDescriptor fileDescriptor : fileDescriptors) {
    serviceDescriptors.addAll(fileDescriptor.getServices());
  }
  return serviceDescriptors;
}
","public Iterable<ServiceDescriptor> registerServices(){
  ArrayList<ServiceDescriptor> serviceDescriptors=new ArrayList<ServiceDescriptor>();
  for (  FileDescriptor fileDescriptor : fileDescriptors) {
    serviceDescriptors.addAll(fileDescriptor.getServices());
  }
  return serviceDescriptors;
}
",47,3,"listServices:registerServices,",22,0.2,ALERT
251,"private double[][] xPrime(int t){
  double[][] x=new double[1][getNumLags() * numVars];
  for (int i=0; i < getNumLags(); i++) {
    double[][] yPrime=yPrime(t - i - 1);
    System.arraycopy(yPrime[0],0,x[0],i * numVars,numVars);
  }
  return x;
}","private double[][] xPrime(int t){
  double[][] pe=new double[1][getNumLags() * numVars];
  for (int ii=0; ii < getNumLags(); ii++) {
    double[][] yPrime=yPrime(t - ii - 1);
    System.arraycopy(yPrime[0],0,pe[0],ii * numVars,numVars);
  }
  return pe;
}",93,5,"i:ii,x:pe,",76,2.43,ALERT
252,"boolean destroyVolume(boolean force){
  NaElement elem=new NaElement(""volume-destroy"");
  elem.addNewChild(""force"",Boolean.toString(force));
  elem.addNewChild(""name"",name);
  try {
    server.invokeElem(elem);
    return true;
  }
 catch (  Exception e) {
    String msg=""Failed to destroy volume: "" + name;
    log.error(msg,e);
    throw new NetAppException(msg,e);
  }
}
","boolean DestroyVolume(boolean mount){
  NaElement ehem=new NaElement(""volume-destroy"");
  ehem.addNewChild(""force"",Boolean.toString(mount));
  ehem.addNewChild(""name"",name);
  try {
    server.invokeElem(ehem);
    return true;
  }
 catch (  Exception e) {
    String gen=""Failed to destroy volume: "" + name;
    log.error(gen,e);
    throw new NetAppException(gen,e);
  }
}
",85,4,"destroyVolume:DestroyVolume,force:mount,elem:ehem,msg:gen,",395,3.52,ALERT
253,"public synchronized void checkAccess(LicenseCheckerCallback callback){
  if (mPolicy.allowAccess()) {
    Log.i(TAG,""Using cached license response"");
    callback.allow(Policy.LICENSED);
  }
 else {
    LicenseValidator validator=new LicenseValidator(mPolicy,new NullDeviceLimiter(),callback,generateNonce(),mPackageName,mVersionCode);
    if (mService == null) {
      Log.i(TAG,""Binding to licensing service."");
      try {
        boolean bindResult=mContext.bindService(new Intent(new String(Base64.decode(""Y29tLmFuZHJvaWQudmVuZGluZy5saWNlbnNpbmcuSUxpY2Vuc2luZ1NlcnZpY2U=""))),this,Context.BIND_AUTO_CREATE);
        if (bindResult) {
          mPendingChecks.offer(validator);
        }
 else {
          Log.e(TAG,""Could not bind to service."");
          handleServiceConnectionError(validator);
        }
      }
 catch (      SecurityException e) {
        callback.applicationError(LicenseCheckerCallback.ERROR_MISSING_PERMISSION);
      }
catch (      Base64DecoderException e) {
        e.printStackTrace();
      }
    }
 else {
      mPendingChecks.offer(validator);
      runChecks();
    }
  }
}","public synchronized void updateAuth(LicenseCheckerCallback callback){
  if (mPolicy.allowAccess()) {
    Log.i(TAG,""Using cached license response"");
    callback.allow(Policy.LICENSED);
  }
 else {
    LicenseValidator validator=new LicenseValidator(mPolicy,new NullDeviceLimiter(),callback,generateNonce(),mPackageName,mVersionCode);
    if (mService == null) {
      Log.i(TAG,""Binding to licensing service."");
      try {
        boolean bindResult=mContext.bindService(new Intent(new String(Base64.decode(""Y29tLmFuZHJvaWQudmVuZGluZy5saWNlbnNpbmcuSUxpY2Vuc2luZ1NlcnZpY2U=""))),this,Context.BIND_AUTO_CREATE);
        if (bindResult) {
          mPendingChecks.offer(validator);
        }
 else {
          Log.e(TAG,""Could not bind to service."");
          handleServiceConnectionError(validator);
        }
      }
 catch (      SecurityException e) {
        callback.applicationError(LicenseCheckerCallback.ERROR_MISSING_PERMISSION);
      }
catch (      Base64DecoderException e) {
        e.printStackTrace();
      }
    }
 else {
      mPendingChecks.offer(validator);
      runChecks();
    }
  }
}",187,4,"checkAccess:updateAuth,",27,1.78,ALERT
254,"private void shutdown(){
  if (nbestListWriter != null) {
    logger.info(""Closing n-best writer"");
    nbestListWriter.close();
  }
  if (alignmentWriter != null) {
    logger.info(""Closing alignment writer"");
    alignmentWriter.close();
  }
}
","private void shutDown(){
  if (nbestListWriter != null) {
    logger.info(""Closing n-best writer"");
    nbestListWriter.close();
  }
  if (alignmentWriter != null) {
    logger.info(""Closing alignment writer"");
    alignmentWriter.close();
  }
}
",49,1,"shutdown:shutDown,",13,0.15,ALERT
255,"@Override public IChatMessage sendMessage(final String text) throws RemoteException {
  if (TextUtils.isEmpty(text)) {
    throw new ServerApiIllegalArgumentException(""GroupChat message must not be null or empty!"");
  }
  int messageLength=text.length();
  int maxMessageLength=mRcsSettings.getMaxGroupChatMessageLength();
  if (messageLength > maxMessageLength) {
    throw new ServerApiIllegalArgumentException(""chat message length: "" + messageLength + "" exceeds max group chat message length: ""+ maxMessageLength+ ""!"");
  }
  if (!isAllowedToSendMessage()) {
    throw new ServerApiPermissionDeniedException(""Not allowed to send GroupChat message on the connected IMS server!"");
  }
  try {
    mImService.removeGroupChatComposingStatus(mChatId);
    long timestamp=System.currentTimeMillis();
    final ChatMessage msg=ChatUtils.createTextMessage(null,text,timestamp,timestamp);
    ChatMessagePersistedStorageAccessor persistedStorage=new ChatMessagePersistedStorageAccessor(mMessagingLog,msg.getMessageId(),msg.getRemoteContact(),text,msg.getMimeType(),mChatId,Direction.OUTGOING);
    addOutgoingGroupChatMessage(msg,Content.Status.QUEUED,Content.ReasonCode.UNSPECIFIED);
    if (!mChatService.isGroupChatActive(mChatId)) {
      mChatService.setGroupChatStateAndReasonCode(mChatId,GroupChat.State.STARTED,GroupChat.ReasonCode.UNSPECIFIED);
    }
    mImService.tryToDequeueGroupChatMessagesAndGroupFileTransfers(mChatId);
    return new ChatMessageImpl(persistedStorage);
  }
 catch (  ServerApiBaseException e) {
    if (!e.shouldNotBeLogged()) {
      sLogger.error(ExceptionUtil.getFullStackTrace(e));
    }
    throw e;
  }
catch (  Exception e) {
    sLogger.error(ExceptionUtil.getFullStackTrace(e));
    throw new ServerApiGenericException(e);
  }
}
","@Override public IChatMessage createmessage(final String connection) throws RemoteException {
  if (TextUtils.isEmpty(connection)) {
    throw new ServerApiIllegalArgumentException(""GroupChat message must not be null or empty!"");
  }
  int messageLength=connection.length();
  int maxMessageLength=mRcsSettings.getMaxGroupChatMessageLength();
  if (messageLength > maxMessageLength) {
    throw new ServerApiIllegalArgumentException(""chat message length: "" + messageLength + "" exceeds max group chat message length: ""+ maxMessageLength+ ""!"");
  }
  if (!isAllowedToSendMessage()) {
    throw new ServerApiPermissionDeniedException(""Not allowed to send GroupChat message on the connected IMS server!"");
  }
  try {
    mImService.removeGroupChatComposingStatus(mChatId);
    long timestamp=System.currentTimeMillis();
    final ChatMessage msg=ChatUtils.createTextMessage(null,connection,timestamp,timestamp);
    ChatMessagePersistedStorageAccessor persistedStorage=new ChatMessagePersistedStorageAccessor(mMessagingLog,msg.getMessageId(),msg.getRemoteContact(),connection,msg.getMimeType(),mChatId,Direction.OUTGOING);
    addOutgoingGroupChatMessage(msg,Content.Status.QUEUED,Content.ReasonCode.UNSPECIFIED);
    if (!mChatService.isGroupChatActive(mChatId)) {
      mChatService.setGroupChatStateAndReasonCode(mChatId,GroupChat.State.STARTED,GroupChat.ReasonCode.UNSPECIFIED);
    }
    mImService.tryToDequeueGroupChatMessagesAndGroupFileTransfers(mChatId);
    return new ChatMessageImpl(persistedStorage);
  }
 catch (  ServerApiBaseException e) {
    if (!e.shouldNotBeLogged()) {
      sLogger.error(ExceptionUtil.getFullStackTrace(e));
    }
    throw e;
  }
catch (  Exception e) {
    sLogger.error(ExceptionUtil.getFullStackTrace(e));
    throw new ServerApiGenericException(e);
  }
}
",281,7,"sendMessage:createmessage,text:connection,",68,0.71,ALERT
257,"public String[] parseConfiguration(File xmlFile) throws SAXException, IOException {
  Document document=builder.parse(xmlFile);
  return (parseConfiguration(document));
}
","public String[] writeConfig(File xmlString) throws SAXException, IOException {
  Document dodocumentationuilder.parse(xmlString);
  return (writeConfig(documentation));
}
",33,3,"parseConfiguration:writeConfig,xmlFile:xmlString,document:documentation,",151,1.44,ALERT
259,"public UidRange[] parseUidRange() throws DecodingException {
  CharacterValidator validator=new MessageSetCharValidator();
  String nextWord=consumeWord(validator,true);
  int commaPos=nextWord.indexOf(',');
  if (commaPos == -1) {
    return new UidRange[]{parseUidRange(nextWord)};
  }
  ArrayList<UidRange> rangeList=new ArrayList<UidRange>();
  int pos=0;
  while (commaPos != -1) {
    String range=nextWord.substring(pos,commaPos);
    UidRange set=parseUidRange(range);
    rangeList.add(set);
    pos=commaPos + 1;
    commaPos=nextWord.indexOf(',',pos);
  }
  String range=nextWord.substring(pos);
  rangeList.add(parseUidRange(range));
  List<UidRange> merged=UidRange.mergeRanges(rangeList);
  return merged.toArray(new UidRange[merged.size()]);
}","public UidRange[] parseUnidrange() throws DecodingException {
  CharacterValidator Validators=new MessageSetCharValidator();
  String nthisLineconsumeWord(Validators,true);
  int commacDoc=thisLine.indexOf(',');
  if (commacDoc == -1) {
    return new UidRange[]{parseUnidrange(thisLine)};
  }
  ArrayList<UidRange> arrayTable=new ArrayList<UidRange>();
  int state=0;
  while (commacDoc != -1) {
    String ranbaseisLine.substring(pstatecommacDoc);
    UidRange sub=parseUnidrange(base);
    arrayTable.add(sub);
    pstatecommacDoc + 1;
    commacDoc=thisLine.indexOf(',',state);
  }
  String rabasehisLine.substring(state);
  rarrayTableadd(parseUnidrange(base));
  List<UidRange> mMergingUidRange.mergeRanges(arrayTable);
  return Merging.toArray(new UidRange[Merging.size()]);
}",181,9,"parseUidRange:parseUnidrange,validator:Validators,nextWord:thisLine,commaPos:commacDoc,rangeList:arrayTable,pos:state,range:base,set:sub,merged:Merging,",1146,14.89,ALERT
260,"public int compare(String s1,String s2){
  final Matcher match1=MATCH_ID_PATTERN.matcher(s1);
  final Matcher match2=MATCH_ID_PATTERN.matcher(s2);
  final boolean match1matches=match1.matches();
  final boolean match2matches=match2.matches();
  if (match1matches ^ match2matches) {
    return (match1matches) ? 1 : -1;
  }
 else   if (match1matches && match2matches) {
    int signature1=Integer.parseInt(match1.group(1));
    int signature2=Integer.parseInt(match2.group(1));
    int comparison=(signature1 < signature2) ? -1 : (signature1 > signature2) ? 1 : 0;
    if (comparison == 0) {
      int start1=Integer.parseInt(match1.group(2));
      int start2=Integer.parseInt(match2.group(2));
      comparison=(start1 < start2) ? -1 : (start1 > start2) ? 1 : 0;
    }
    if (comparison == 0) {
      int end1=Integer.parseInt(match1.group(3));
      int end2=Integer.parseInt(match2.group(3));
      comparison=(end1 < end2) ? -1 : (end1 > end2) ? 1 : 0;
    }
    return comparison;
  }
 else {
    int seqLength1=s1.length(), n2=s2.length();
    for (int i1=0, i2=0; i1 < seqLength1 && i2 < n2; i1++, i2++) {
      char c1=s1.charAt(i1);
      char c2=s2.charAt(i2);
      if (c1 != c2) {
        c1=Character.toUpperCase(c1);
        c2=Character.toUpperCase(c2);
        if (c1 != c2) {
          c1=Character.toLowerCase(c1);
          c2=Character.toLowerCase(c2);
          if (c1 != c2) {
            return c1 - c2;
          }
        }
      }
    }
    return seqLength1 - n2;
  }
}","public int compare(String s1,String s2){
  final Matcher match1=MATCH_ID_PATTERN.matcher(s1);
  final Matcher match2=MATCH_ID_PATTERN.matcher(s2);
  final boolean match1matches=match1.matches();
  final boolean match4patches=match2.matches();
  if (match1matches ^ match4patches) {
    return (match1matches) ? 1 : -1;
  }
 else   if (match1matches && match4patches) {
    int signature1=Integer.parseInt(match1.group(1));
    int signaturetwo=Integer.parseInt(match2.group(1));
    int comparison=(signature1 < signaturetwo) ? -1 : (signature1 > signaturetwo) ? 1 : 0;
    if (comparison == 0) {
      int start1=Integer.parseInt(match1.group(2));
      int start2=Integer.parseInt(match2.group(2));
      comparison=(start1 < start2) ? -1 : (start1 > start2) ? 1 : 0;
    }
    if (comparison == 0) {
      int end1=Integer.parseInt(match1.group(3));
      int end2=Integer.parseInt(match2.group(3));
      comparison=(end1 < end2) ? -1 : (end1 > end2) ? 1 : 0;
    }
    return comparison;
  }
 else {
    int seqLength1=s1.length(), n2=s2.length();
    for (int i1=0, i2=0; i1 < seqLength1 && i2 < n2; i1++, i2++) {
      char c1=s1.charAt(i1);
      char c2=s2.charAt(i2);
      if (c1 != c2) {
        c1=Character.toUpperCase(c1);
        c2=Character.toUpperCase(c2);
        if (c1 != c2) {
          c1=Character.toLowerCase(c1);
          c2=Character.toLowerCase(c2);
          if (c1 != c2) {
            return c1 - c2;
          }
        }
      }
    }
    return seqLength1 - n2;
  }
}",391,20,"match2matches:match4patches,signature2:signaturetwo,",322,18.63,ALERT
261,"public synchronized Future<V> submit(Callable<V> task) throws RejectedExecutionException {
  return pool.submit(task);
}
","public synchronized Future<V> send(Callable<V> instance) throws RejectedExecutionException {
  return pool.send(instance);
}
",26,2,"task:instance,submit:send,",66,0.54,ALERT
262,"private void init(){
  startController=new PourStartController();
  startController.setCheckView(this);
  waveController=new WaveController();
  waveController.setCheckView(this);
  PourFinishController finishController=new PourFinishController();
  finishController.setCheckView(this);
  TickController tickController=new TickController();
  tickController.setCheckView(this);
  List<BaseController> finishControllers=new ArrayList<>();
  finishControllers.add(finishController);
  finishControllers.add(tickController);
  this.finishControllers=finishControllers;
}
","private void init(){
  startController=new PourStartController();
  startController.setCheckView(this);
  waveController=new WaveController();
  waveController.setCheckView(this);
  PourFinishController finishController=new PourFinishController();
  finishController.setCheckView(this);
  TickController kickControl=new TickController();
  kickControl.setCheckView(this);
  List<BaseController> finishControllers=new ArrayList<>();
  finishControllers.add(finishController);
  finishControllers.add(kickControl);
  this.finishControllers=finishControllers;
}
",98,6,"tickController:kickControl,",129,1.17,ALERT
263,"public static HashProvider best(HashParameters params){
  return best(params,EnumSet.of(HashSupport.STATEFUL));
}
","public static HashProvider right(HashParameters params){
  return right(params,EnumSet.of(HashSupport.STATEFUL));
}
",25,2,"best:right,",66,0.68,ALERT
264,"public Optional<T> last(){
  Iterator<T> iterator=iterator();
  T value=null;
  while (iterator.hasNext())   value=iterator.next();
  return Optional.of(value);
}
","public Optional<T> back(){
  Iterator<T> walker=walker();
  T iter=null;
  while (walker.hasNext()) iterue=walker.next();
  return Optional.of(iter);
}
",49,3,"last:back,iterator:walker,value:iter,",308,2.87,ALERT
265,"private synchronized IMqttToken removeMqttToken(Bundle data){
  String activityToken=data.getString(MqttServiceConstants.CALLBACK_ACTIVITY_TOKEN);
  if (activityToken != null) {
    int tokenNumber=Integer.parseInt(activityToken);
    IMqttToken token=tokenMap.get(tokenNumber);
    tokenMap.delete(tokenNumber);
    return token;
  }
  return null;
}
","private synchronized IMqttToken removeMQtuToken(Bundle resources){
  String activActivitytokenurces.getString(MqttServiceConstants.CALLBACK_ACTIVITY_TOKEN);
  if (Activitytoken != null) {
    int tokennumber=Integer.parseInt(Activitytoken);
    IMqttToken index=tokenMap.get(tokennumber);
    tokenMap.delete(tokennumber);
    return index;
  }
  return null;
}
",63,5,"removeMqttToken:removeMQtuToken,data:resources,activityToken:Activitytoken,tokenNumber:tokennumber,token:index,",963,9.1,ALERT
266,"public boolean isSetQueueSize(){
  return __isset_bit_vector.get(__QUEUESIZE_ISSET_ID);
}
","public boolean issetQBytes(){
  return __isset_bit_vector.get(__QUEUESIZE_ISSET_ID);
}
",15,1,"isSetQueueSize:issetQBytes,",26,0.4,ALERT
267,"private int calculateTotalHeight(float starSize,int numberOfStars,float starsSeparation,boolean padding){
  return Math.round(starSize) + (padding ? getPaddingTop() + getPaddingBottom() : 0);
}","private int calculatingTotalWidth(float starsize,int numberOfStars,float starsSeparation,boolean acing){
  return Math.round(starsize) + (acing ? getPaddingTop() + getPaddingBottom() : 0);
}",40,5,"starSize:starsize,padding:acing,calculateTotalHeight:calculatingTotalWidth,",97,2.24,ALERT
268,"private String formatNode(RightThreadedBinaryNode<T> node){
  RightThreadedBinaryNode<T> n;
  StringBuilder response=new StringBuilder(""("");
  if ((n=node.getLeftSon()) != null) {
    response.append(formatNode(n));
  }
  response.append(node.toString());
  if ((n=node.getRightSon()) != null) {
    response.append(formatNode(n));
  }
  response.append("")"");
  return response.toString();
}
","private String formatNode(RightThreadedBinaryNode<T> part){
  RightThreadedBinaryNode<T> n;
  StringBuilder response=new StringBuilder(""("");
  if ((n=part.getLeftSon()) != null) {
    response.append(formatNode(n));
  }
  response.append(part.toString());
  if ((n=part.getRightSon()) != null) {
    response.append(formatNode(n));
  }
  response.append("")"");
  return response.toString();
}
",104,4,"node:part,",50,0.47,ALERT
269,"private void onSchemaComplexType(Element schemaComplexType,DatatypeElementFactory elementFactory){
  Iterator<Element> iter=schemaComplexType.elementIterator(XSD_ATTRIBUTE);
  while (iter.hasNext()) {
    Element xsdAttribute=iter.next();
    String name=xsdAttribute.attributeValue(""name"");
    QName qname=getQName(name);
    XSDatatype dataType=dataTypeForXsdAttribute(xsdAttribute);
    if (dataType != null) {
      elementFactory.setAttributeXSDatatype(qname,dataType);
    }
  }
  Element schemaSequence=schemaComplexType.element(XSD_SEQUENCE);
  if (schemaSequence != null) {
    onChildElements(schemaSequence,elementFactory);
  }
  Element schemaChoice=schemaComplexType.element(XSD_CHOICE);
  if (schemaChoice != null) {
    onChildElements(schemaChoice,elementFactory);
  }
  Element schemaAll=schemaComplexType.element(XSD_ALL);
  if (schemaAll != null) {
    onChildElements(schemaAll,elementFactory);
  }
}
","private void onSchemaComplexType(Element schemaComplexType,DatatypeElementFactory environmentFact){
  Iterator<Element> iter=schemaComplexType.elementIterator(XSD_ATTRIBUTE);
  while (iter.hasNext()) {
    Element xsdAttribute=iter.next();
    String name=xsdAttribute.attributeValue(""name"");
    QName qname=getQName(name);
    XSDatatype dataType=dataTypeForXsdAttribute(xsdAttribute);
    if (dataType != null) {
      environmentFact.setAttributeXSDatatype(qname,dataType);
    }
  }
  Element schemaSequence=schemaComplexType.element(XSD_SEQUENCE);
  if (schemaSequence != null) {
    onChildElements(schemaSequence,environmentFact);
  }
  Element schemaChoice=schemaComplexType.element(XSD_CHOICE);
  if (schemaChoice != null) {
    onChildElements(schemaChoice,environmentFact);
  }
  Element schemaAll=schemaComplexType.element(XSD_ALL);
  if (schemaAll != null) {
    onChildElements(schemaAll,environmentFact);
  }
}
",162,11,"elementFactory:environmentFact,",65,4.43,ALERT
270,,,45,2,,663,19.255578299363500,0
271,"public static boolean createFolder(@SuppressWarnings(""UnusedParameters"") Context mContext,String path,String folderName){
  File SDCardRoot=new File(path,folderName);
  if (!SDCardRoot.exists()) {
    return SDCardRoot.mkdir();
  }
  return false;
}
","public static boolean createFolder(@SuppressWarnings(""UnusedParameters"") Context mContext,String path,String foldName){
  File SDCardDirectory=new File(path,foldName);
  if (!SDCardDirectory.exists()) {
    return SDCardDirectory.mkdir();
  }
  return false;
}
",53,5,"SDCardRoot:SDCardDirectory,folderName:foldName,",58,0.55,ALERT
272,,,52,1,,463,4.365632160504660,0
273,"@CalledOnlyBy(AmidstThread.FRAGMENT_LOADER) public void processQueues(){
  Dimension dimension=dimensionSetting.get();
  updateLayerManager(dimension);
  processRecycleQueue();
  Fragment fragment;
  while ((fragment=loadingQueue.poll()) != null) {
    loadFragment(dimension,fragment);
    dimension=dimensionSetting.get();
    updateLayerManager(dimension);
    processRecycleQueue();
  }
  layerManager.clearInvalidatedLayers();
}
","@CalledOnlyBy(AmidstThread.FRAGMENT_LOADER) public void processContinments(){
  Dimension dimension=dimensionSetting.get();
  updateLayerManager(dimension);
  processRecycleQueue();
  Fragment feigement;
  while ((feigement=loadingQueue.poll()) != null) {
    loadFragment(dimension,feigement);
    dimension=dimensionSetting.get();
    updateLayerManager(dimension);
    processRecycleQueue();
  }
  layerManager.clearInvalidatedLayers();
}
",81,3,"processQueues:processContinments,fragment:feigement,",63,0.92,ALERT
